,title,num_frames,total_time,avg_intensity,avg_color_r,avg_color_g,avg_color_b,avg_shot_length,num_shots,original_format_title,movie_list_webpage_url,genre,release_date,imdb_url,mean_volume,std_dev_volume,min_volume,max_volume,Drama,Horror,Thriller,Action,Comedy,Crime,Mystery,Sport,Romance,Biography,History,Animation,Adventure,Family,Documentary,Fantasy,Music,Western,Musical,Sports,Supernatural,War,News,Animaton,Short,opening_weekend
518,Lap-Dance,2353,98.098,119.637753046,132.842536797,110.277397204,133.31830385,0.342478286385,284,Lap Dance,http://www.movie-list.com/trailers/lapdance,Drama,5-Dec-14,http://imdb.com/title/tt2392385/,0.0753977780484,0.0482277848449,0.0,0.243618210673,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
519,The-Cobbler,3662,152.694208333,129.713877197,118.821629058,133.163220895,140.625277241,0.674899889381,226,The Cobbler,http://www.movie-list.com/trailers/cobbler,"Comedy, Drama, Fantasy",13-Mar-15,http://imdb.com/title/tt3203616/,0.0841033238336,0.0442927230462,0.0,0.237180467319,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
520,Jersey-Boys,3338,139.180708333,88.1814798739,79.6673844908,91.8870270235,91.5018753223,0.50141,275,Jersey Boys,http://www.movie-list.com/trailers/jerseyboys,"Biography, Drama, Musical",20-Jun-14,http://imdb.com/title/tt1742044/,0.0728514139807,0.0355756790146,0.0,0.195572970856,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13319371.0
521,The-Heat,2945,122.789333333,140.790748809,120.729331447,149.069062231,150.88782553,0.715139376218,171,The Heat,http://www.movie-list.com/trailers/heat2013,Comedy,28-Jun-13,http://imdb.com/title/tt2404463/,0.0865251324031,0.0399175492597,0.0,0.266437299386,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39115043.0
522,Decoding-Annie-Parker,3377,140.807333333,98.7300487541,89.2266996548,102.119536358,106.28088057,0.786167132216,179,Decoding Annie Parker,http://www.movie-list.com/trailers/decodingannieparker,Drama,2-May-14,http://imdb.com/title/tt1464191/,0.088100297109,0.0426520250627,0.0,0.194451063726,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16781.0
523,The-Fault-in-Our-Stars,3584,149.440958333,88.438590734,84.3366112603,91.8774487802,81.5641683715,0.526311949686,265,The Fault in Our Stars,http://www.movie-list.com/trailers/faultinourstars,"Drama, Romance",6-Jun-14,http://imdb.com/title/tt2582846/,0.0859243254727,0.0534970978627,0.0,0.288408877485,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48002523.0
524,New-World-2013,2279,94.9166666667,96.6226318583,85.6560442442,102.896855481,93.1542637414,0.386953551913,244,New World (2013),http://www.movie-list.com/trailers/newworld2013,Thriller,22-Mar-13,http://www.imdb.com/title/tt2625030/,0.113738234029,0.0567432271547,0.0,0.234243954116,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
525,The-Big-Wedding,3580,149.274125,181.450424951,156.85020117,191.801899508,192.808638683,0.951538194444,156,The Big Wedding,http://www.movie-list.com/trailers/bigwedding,Comedy,26-Apr-13,http://www.imdb.com/title/tt1931435/,0.0689430621219,0.0291424096957,0.0,0.168874104185,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7591663.0
526,Belle,3613,150.6505,88.8205908995,65.9048695899,97.7897477603,102.7986267,0.648194444444,231,Belle,http://www.movie-list.com/trailers/belle,"Drama, Romance",2-May-14,http://imdb.com/title/tt2404181/,0.0809936807835,0.0349522986818,0.0,0.220797043841,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106578.0
527,My-Man-is-a-Loser,3363,140.223416667,131.193599801,114.608024225,135.694311503,151.620179895,0.504400779376,278,My Man is a Loser,http://www.movie-list.com/trailers/mymanisaloser,Comedy,25-Jul-14,http://imdb.com/title/tt2166934/,0.0433364227907,0.0214075249254,0.0,0.118294311816,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
528,A-Night-in-Old-Mexico,2753,114.781333333,108.443856701,97.3076032726,110.183312594,128.780785876,0.444321428571,245,A Night in Old Mexico,http://www.movie-list.com/trailers/anightinoldmexico,Drama,16-May-14,http://imdb.com/title/tt2308260/,0.135828681025,0.0787163377016,0.00254544062658,0.379433276071,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
529,Were-the-Millers,3583,149.25,158.404445738,150.931187955,158.375857232,178.284960202,0.510743321719,287,We're the Millers,http://www.movie-list.com/trailers/werethemillers,Comedy,9-Aug-13,http://imdb.com/title/tt1723121/,0.140560371908,0.0958908906698,0.0,0.489237005952,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26419396.0
530,The-Keeping-Room,2992,124.749625,91.5766488101,81.6932908803,96.9123774786,90.0961279476,0.674360280797,184,The Keeping Room,http://www.movie-list.com/trailers/keepingroom,Drama,25-Sep-15,http://imdb.com/title/tt2488778/,0.0897156117708,0.0802171746008,0.0,0.375264087297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4328.0
531,Two-Bit-Waltz,3409,142.142,114.985674252,96.2272467013,120.862413614,134.009766852,1.05228580247,135,Two-Bit Waltz,http://www.movie-list.com/trailers/twobitwaltz,"Comedy, Drama, Family",TBA 2014,http://imdb.com/title/tt2570224/,0.0328050292356,0.0168208944208,0.0,0.109395183076,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,242.0
532,Plush,1561,65.065,88.0162851485,74.240649824,92.5110530613,101.068129554,0.407316191983,158,Plush,http://www.movie-list.com/trailers/plush,Thriller,13-Sep-13,http://imdb.com/title/tt2226519/,0.191089004002,0.0774086078759,0.0,0.347402342104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2843.0
533,They-Came-Together,3399,141.724916667,151.036202926,128.571958977,155.404200886,187.577004104,0.838115384615,169,They Came Together,http://www.movie-list.com/trailers/theycametogether,"Comedy, Romance",27-Jun-14,http://imdb.com/title/tt2398249/,0.0783735660424,0.0368320560071,0.0,0.179425090983,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
534,Predestination,2175,90.5833333333,160.251363786,146.187395269,167.604726994,159.403303456,0.45004145937,201,Predestination,http://www.movie-list.com/trailers/predestination,,9-Jan-15,http://imdb.com/title/tt2397535/,0.14168081466,0.0713436155426,0.0,0.332673272438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
535,Bobo,2405,100.266833333,78.891773427,84.6209243294,73.6150955441,91.109807549,2.04541071429,49,Bobo,http://www.movie-list.com/trailers/bobo,Drama,TBA 2014,http://imdb.com/title/tt2899956/,0.0330571163929,0.0365990337962,0.0,0.223373823344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
536,As-Above-So-Below,3620,150.942458333,75.7140680169,64.0153058544,83.6531190458,65.5746685717,0.359481290453,412,"As Above, So Below",http://www.movie-list.com/trailers/asabovesobelow,"Horror, Thriller",28-Aug-14,http://imdb.com/title/tt2870612/,0.150559946511,0.0822910944731,0.0,0.353380266371,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10284110.0
537,Godzilla,3198,133.341541667,56.2174309686,52.3085496931,56.8816636938,63.095341027,0.463820330969,282,Godzilla,http://www.movie-list.com/trailers/godzilla,,19-May-98,,0.0840076453877,0.0381514602319,0.0,0.185027298007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
538,Shelter,2940,122.580791667,89.7660375022,73.069001262,96.8196377804,97.3033828761,0.450357996324,272,Shelter,http://www.movie-list.com/trailers/shelter,"Drama, Romance, Sport",21-Mar-08,http://www.imdb.com/title/tt0942384/,0.0465086666027,0.0166913995595,0.0,0.120071223196,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3464.0
539,Home-Sweet-Hell,2859,119.202416667,112.89334987,94.8483068291,116.650129488,140.961096049,0.430375,273,Home Sweet Hell,http://www.movie-list.com/trailers/homesweethell,"Comedy, Drama",TBA 2015,http://imdb.com/title/tt2802136/,0.0763651681311,0.0381505929765,0.0,0.196631882247,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
540,The-Lifeguard,2713,113.113,128.939781795,114.23856132,135.88553355,131.833926511,0.477959751773,235,The Lifeguard,http://www.movie-list.com/trailers/lifeguard,"Comedy, Drama",30-Aug-13,http://imdb.com/title/tt2265534/,0.0854669858182,0.03562805679,0.0,0.141464836084,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
541,Very-Good-Girls,2538,105.814041667,131.929641413,110.658329415,141.693312242,137.542916356,0.454137517883,233,Very Good Girls,http://www.movie-list.com/trailers/verygoodgirls,Drama,25-Jul-14,http://imdb.com/title/tt1931602/,0.238133863743,0.0966513980518,0.0,0.501555448412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
542,Hours,2618,109.150708333,73.8917631031,67.9041900727,75.5380237251,81.1787786289,0.306727573182,353,Hours,http://www.movie-list.com/trailers/hours,Thriller,13-Dec-13,http://imdb.com/title/tt2094018/,0.108858660271,0.0557877118104,0.0,0.280563370072,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
543,Charlie-Countryman,4512,150.517033333,84.5129220862,72.1108150844,88.4322156791,96.9235864373,0.398098850575,377,Charlie Countryman,http://www.movie-list.com/trailers/charliecountryman,"Action, Comedy, Romance",15-Nov-13,http://imdb.com/title/tt1196948/,0.131101191699,0.0717805323648,0.0,0.423259319935,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7973.0
544,Inside-Llewyn-Davis,3132,130.588791667,109.501442058,104.366852137,114.411224698,97.7789566347,0.713144125683,183,Inside Llewyn Davis,http://www.movie-list.com/trailers/insidellewyndavis,Drama,6-Dec-13,http://imdb.com/title/tt2042568/,0.0597380213616,0.0464130078461,0.0,0.233329688778,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,405411.0
545,The-Other-Woman-2014,3464,144.435958333,182.134110108,170.107199956,186.624157273,190.707787037,0.919177282378,157,The Other Woman (2014),http://www.movie-list.com/trailers/otherwoman2014,Comedy,25-Apr-14,http://imdb.com/title/tt2203939/,0.0994510867093,0.0436689490535,0.0,0.223118013841,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24763752.0
546,The-Numbers-Station,3553,148.148,80.355423856,70.614431291,87.5240452324,69.0539981732,0.222444444444,663,The Numbers Station,http://www.movie-list.com/trailers/numbersstation,"Action, Thriller",26-Apr-13,http://www.imdb.com/title/tt1659338/,0.0671016184388,0.0442166506521,0.0,0.23583063676,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
547,The-Fake,2427,101.184416667,197.002316094,184.487209147,204.360739369,192.099432198,1.90254166667,52,The Fake,http://www.movie-list.com/trailers/fake,"Animation, Thriller",TBA 2014,http://imdb.com/title/tt3091272/,0.0996228196691,0.0528876612533,0.0,0.225890812298,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
548,The-Book-of-Life,3590,149.691208333,98.8143555637,73.6437115145,106.481041952,125.419987422,0.39744935727,376,The Book of Life,http://www.movie-list.com/trailers/bookoflife,"Animation, Comedy",17-Oct-14,http://imdb.com/title/tt2262227/,0.135863017189,0.0795648719118,0.0,0.378177422176,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17005218.0
549,Eye-in-the-Sky,3602,150.191708333,119.339255456,113.722473842,121.26463909,124.256709466,0.457647230691,328,Eye in the Sky,http://www.movie-list.com/trailers/eyeinthesky,"Drama, Thriller, War",11-Mar-16,http://imdb.com/title/tt2057392/,0.112389105788,0.0386093345316,0.0,0.244140688972,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,113803.0
550,The-Mortal-Instruments-City-of-Bones,3682,153.528375,113.594710494,126.550326985,109.663772675,99.9665192761,0.257697916667,588,The Mortal Instruments: City of Bones,http://www.movie-list.com/trailers/mortalinstruments,"Action, Adventure, Drama",21-Aug-13,http://imdb.com/title/tt1538403/,0.0791134879373,0.0434159857236,0.0,0.215202858283,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9336957.0
551,Blue-Caprice,3303,137.720916667,98.5911059939,89.8877340302,104.782441741,89.6172718421,0.638098520249,214,Blue Caprice,http://www.movie-list.com/trailers/bluecaprice,"Crime, Drama",13-Sep-13,http://imdb.com/title/tt2027064/,0.0590760123682,0.0452628923844,0.0,0.202173054115,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13400.0
552,Bad-Hurt,2810,117.158708333,166.661369498,165.296315155,167.619125347,165.455037889,0.563166252073,201,Bad Hurt,http://www.movie-list.com/trailers/badhurt,Drama,12-Feb-16,http://imdb.com/title/tt3369350/,0.117110088019,0.0534408389921,0.0,0.263966603074,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
553,The-Good-Dinosaur,1691,70.4166666667,65.0879491862,79.3120145101,60.777272811,50.0467448165,0.927927927928,74,The Good Dinosaur,http://www.movie-list.com/trailers/gooddinosaur,"Animation, Comedy, Family",25-Nov-15,http://imdb.com/title/tt1979388/,0.112822823693,0.0963636941061,0.0,0.385969981256,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,39155217.0
554,Men-Women-Children,3175,132.38225,86.3099080876,68.0904040936,90.5176045601,112.489933573,0.547746369295,241,"Men, Women & Children",http://www.movie-list.com/trailers/menwomenandchildren,"Comedy, Drama, Romance",1-Oct-14,http://imdb.com/title/tt3179568/,0.084766017617,0.0463781137325,0.0,0.148754003095,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47553.0
555,Ana-Maria-in-Novela-Land,3841,160.16,112.447282436,105.378879245,110.262781588,142.327040681,0.412017980189,387,Ana Maria in Novela Land,http://www.movie-list.com/trailers/anamariainnovelaland,"Comedy, Drama, Romance",TBA 2015,http://imdb.com/title/tt4174526/,0.092348828605,0.036660506826,0.0,0.257134517894,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
556,Demonic,3460,144.125,56.4088885036,56.7395020383,56.2350172429,56.4868089721,0.361181434599,395,Demonic,http://www.movie-list.com/trailers/demonic,"Horror, Thriller",TBA 2015,http://imdb.com/title/tt1841642/,0.035677703153,0.0254559743666,0.0,0.133909211788,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
557,Race,3975,165.748916667,106.602817065,95.7642785948,110.628744866,114.384218916,0.399473148148,405,Race,http://www.movie-list.com/trailers/race,"Biography, Drama, Sport",19-Feb-16,http://imdb.com/title/tt3499096/,0.134025281506,0.0995839340403,0.0,0.464149863188,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7353922.0
558,The-Water-Diviner,4133,165.28,100.831023908,78.5985056753,107.521057981,124.763767782,0.414787234043,376,The Water Diviner,http://www.movie-list.com/trailers/waterdiviner,"Drama, War",24-Apr-15,http://imdb.com/title/tt3007512/,0.0542313031582,0.0449654019421,0.0,0.242067998007,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1220335.0
559,A-Haunted-House-2,2163,72.0666666667,137.35801419,117.095185126,150.256992898,124.187794079,0.359966499162,199,A Haunted House 2,http://www.movie-list.com/trailers/hauntedhouse2,"Comedy, Horror, Thriller",18-Apr-14,http://imdb.com/title/tt2828996/,0.0943270896859,0.0594512185645,0.0,0.287752671484,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8843875.0
560,Annie,3876,161.619791667,128.712869499,135.729250806,121.930385146,145.353160984,0.378931524548,387,Annie,http://www.movie-list.com/trailers/annie,"Musical, Comedy, Drama, Family",19-Dec-14,http://imdb.com/title/tt1823664/,0.07779316422,0.0506660507184,0.0,0.222781403067,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,15861939.0
561,Run-Jump,2994,124.833041667,169.539104923,150.987151206,175.621104065,187.012783698,0.491231481481,252,Run & Jump,http://www.movie-list.com/trailers/runandjump,Drama,24-Jan-14,http://imdb.com/title/tt2343158/,0.0575572848112,0.0290301522007,0.0,0.136578362828,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3944.0
562,Planes-Fire-Rescue,2058,68.5666666667,97.0397531572,87.2636531858,99.8780953981,108.142151064,0.351546391753,194,Planes: Fire & Rescue,http://www.movie-list.com/trailers/planes2,"Animation, Comedy",18-Jul-14,http://imdb.com/title/tt2980706/,0.0351331834139,0.0140801104755,0.00527028000913,0.0796642893017,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,17509407.0
563,Legends-of-Oz-Dorothys-Return,3553,148.148,178.604833175,159.181161125,186.73999856,187.80004351,0.255762753623,575,Legends of Oz: Dorothy's Return,http://www.movie-list.com/trailers/legendsofozdorothysreturn,"Animation, Family, Musical",9-May-14,http://imdb.com/title/tt0884726/,0.0866815318516,0.0289196946209,0.0,0.135547168851,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,3715931.0
564,Teenage-Mutant-Ninja-Turtles-Out-of-the-Shadows,3481,145.145,97.9703326875,87.9693251913,104.674522665,89.7575138884,0.262599394786,537,Teenage Mutant Ninja Turtles: Out of the Shadows,http://www.movie-list.com/trailers/teenagemutantninjaturtles2,"Action, Adventure, Comedy",3-Jun-16,http://imdb.com/title/tt3949660/,0.0913306019507,0.045690095892,0.0,0.194677758002,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35316382.0
565,Maggie,3060,127.585791667,62.5435370302,57.6297450172,65.6721891675,59.3722035368,0.522652143845,241,Maggie,http://www.movie-list.com/trailers/maggie,"Drama, Horror, Thriller",8-May-15,http://imdb.com/title/tt1881002/,0.150672860041,0.0755324760414,0.0,0.359121120911,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131175.0
566,Unexpected,3534,147.355541667,139.136649114,116.655006159,150.418784821,140.1108867,0.932460191083,157,Unexpected,http://www.movie-list.com/trailers/unexpected,"Comedy, Drama",24-Jul-15,http://imdb.com/title/tt4145304/,0.0686170299306,0.0264334642643,0.0,0.127418473744,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
567,Life-of-Crime,3116,129.921458333,91.655520537,72.9510871001,96.2069862947,117.341575857,0.604377358491,212,Life of Crime,http://www.movie-list.com/trailers/lifeofcrime,"Action, Crime, Comedy",29-Aug-14,http://imdb.com/title/tt1663207/,0.102677630575,0.0418675153325,0.0,0.223007978216,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131422.0
568,Serena,2942,122.541666667,71.5702885647,59.0652224741,76.1367666574,80.9071187662,0.369335347432,331,Serena,http://www.movie-list.com/trailers/serena,Drama,27-Mar-15,http://imdb.com/title/tt1247690/,0.0799105396445,0.0395167006915,0.0040363943429,0.215637245969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100090.0
569,Exists,3229,134.6345,97.4604468646,81.6688123941,105.848763255,95.7580246407,0.276768261317,486,Exists,http://www.movie-list.com/trailers/exists,Horror,24-Oct-14,http://imdb.com/title/tt1988621/,0.092738560445,0.0769242175539,0.0,0.388271217839,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
570,The-DUFF,2663,111.027583333,112.735708015,96.3504891984,117.783272799,129.804961934,0.681531914894,141,The DUFF,http://www.movie-list.com/trailers/duff,Comedy,20-Feb-15,http://imdb.com/title/tt1666801/,0.0805605448812,0.0478991942811,0.0,0.19673276583,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10809149.0
571,A-Single-Shot,2398,99.974875,81.0642865831,73.0099564952,88.2254371986,65.379639922,0.674524425287,145,A Single Shot,http://www.movie-list.com/trailers/singleshot,"Crime, Drama, Thriller ",20-Sep-13,http://imdb.com/title/tt1540741/,0.0426467724843,0.0297975348204,0.0,0.134203960931,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10020.0
572,The-Visit,3841,160.16,92.7862648378,84.775086748,94.5012849261,105.041554011,0.636277777778,231,The Visit,http://www.movie-list.com/trailers/visit,"Comedy, Horror",11-Sep-15,http://imdb.com/title/tt3567288/,0.103404893994,0.0869367153727,0.0,0.384644796105,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25427560.0
573,The-Hunting-Ground,3167,132.048583333,151.801897083,138.44415636,157.386349705,158.203083072,0.273873184647,482,The Hunting Ground,http://www.movie-list.com/trailers/huntingground,"Documentary, News",23-Jan-15,http://imdb.com/title/tt4185572/,0.107972637508,0.047905642872,0.0,0.276112225562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,22464.0
574,Pacific-Rim,3497,139.84,58.0967076233,59.7358215193,57.9024320422,54.8503768632,0.264354527938,519,Pacific Rim,http://www.movie-list.com/trailers/pacificrim,,12-Jul-13,http://imdb.com/title/tt1663662/,0.10133751623,0.0450392238956,0.0,0.227128527103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37285325.0
575,Zoolander-2,2838,118.326541667,167.365242242,177.394641065,163.022667137,163.57612648,0.197110493827,540,Zoolander 2,http://www.movie-list.com/trailers/zoolander2,Comedy,12-Feb-16,http://imdb.com/title/tt1608290/,0.0944982654244,0.0441063940405,0.0,0.218756203428,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15650000.0
576,Twice-Born,3555,148.231416667,100.835998092,99.1416036967,102.665719413,95.9455741383,0.429172705314,345,Twice Born,http://www.movie-list.com/trailers/twiceborn,"Drama, Romance, War",6-Dec-13,http://imdb.com/title/tt1396226/,0.108663626892,0.0642979871369,0.0,0.351941101464,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14947.0
577,The-Witch,1967,81.9985833333,61.4949322133,62.4750164587,61.5806753103,58.5376612865,1.66833333333,49,The Witch,http://www.movie-list.com/trailers/witch,Horror,19-Feb-16,http://imdb.com/title/tt4263482/,0.104635199674,0.0485910648145,0.0107236236676,0.229230583937,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8800230.0
578,Big-Eyes,3696,154.112291667,110.290988298,100.213979415,115.267814002,111.18265817,0.403180555556,372,Big Eyes,http://www.movie-list.com/trailers/bigeyes,"Biography, Drama",25-Dec-14,http://imdb.com/title/tt1126590/,0.132999781676,0.0745428035197,0.0,0.3215011297,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2610026.0
579,Scouts-Guide-to-the-Zombie-Apocalypse,3619,150.90075,97.5878094487,114.969478803,86.856116346,107.358701221,0.199191293025,736,Scouts Guide to the Zombie Apocalypse,http://www.movie-list.com/trailers/scoutsguidetothezombieapocalypse,"Comedy, Horror",30-Oct-15,http://imdb.com/title/tt1727776/,0.116585746317,0.0673724097928,0.0,0.305872612653,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1841007.0
580,Suicide-Squad,3622,151.025875,94.635015192,80.7004486954,101.484768247,95.9832641744,0.38056095679,378,Suicide Squad,http://www.movie-list.com/trailers/suicidesquad,Action,5-Aug-16,http://imdb.com/title/tt1386697/,0.0772688803757,0.0502293336864,0.0,0.215205186542,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
581,The-Choice,3459,144.227416667,123.839780201,102.837363714,131.929212168,137.361795127,0.359213020833,400,The Choice,http://www.movie-list.com/trailers/choice,"Drama, Romance",5-Feb-16,http://imdb.com/title/tt3797868/,0.0610542579438,0.0243647476465,0.00535321025661,0.153843939887,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6050443.0
